14362146029524948864,-1,exact,1
8622363415362930048,-1,low,1
13799801843314612096,-1,low,1
10982853721000609152,-1,low,1
5692956012833106560,-1,low,1
10861693785120552832,-1,low,1
17005426383555424640,-1,low,1
3478150348348475264,-1,exact,2
8943311129700184000,97,exact,1
13350617772122676416,0,exact,1
11943470364662459520,-2,high,1
9619578233582940800,-2,high,2
5494552513516237568,97,exact,1
1921660034865284736,-2,high,1
4153123155835410048,-2,high,2
14231991216270955776,97,exact,1
9618552137675204224,-2,high,1
4615204442858921600,-2,high,2
11542330595257246464,97,exact,1
315212274579165824,-2,high,1
16808851628319425152,-2,high,2
18191753569073007872,99,exact,1
15762521267389850752,0,exact,1
3133412285036692032,0,low,1
14730288312681833856,0,low,1
1824223715917497792,-1,high,1
17602920947969463744,-1,high,2
1526948923387774272,99,exact,1
7775204483545805440,0,exact,1
15207879476418788672,0,low,1
9959905098031644992,-1,high,1
5714849272648317248,-1,high,2
16560372545307308672,-1,exact,3
15133745208293385920,-102,exact,1
2904628343539979136,-100,low,1
3460363777052589632,-101,low,1
15677226716198495616,-102,low,1
1129082564279485504,-102,low,1
15454133414443454592,-100,low,1
11760346012981314240,-101,low,1
17557338866543050880,-102,exact,2
1277101864912308608,-2,exact,1
18277611883944463872,-1,low,1
14309554291375655232,-1,low,1
15944093024884315712,-3,exact,1
13756816230209596416,-3,low,1
8554972280673332288,-3,low,1
10283901236738274112,-3,low,1
4399657286923479296,-3,exact,2
3328979385406826816,-2,exact,1
6626116238187564544,0,low,1
12018585165444894144,-1,low,1
17840194644046786048,-2,low,1
13233214707333132480,-1,low,1
1362538312080272384,-2,low,1
14517399949807998848,-3,high,1
14734932068088015808,-3,high,2
687716719520699264,-2,exact,1
14733122413408601792,-2,low,1
16868036152587473152,-1,low,1
670865685586544320,-2,low,1
15503309575654117632,-2,low,1
1259738278532095936,-2,low,1
4217591355273251392,-3,high,1
4576554483288618496,-3,high,2
14851705181362231360,-2,exact,1
2561231037662913792,-2,low,1
11413777701474490304,-1,low,1
11706538408470728704,-2,low,1
15448085318007736136,-2,low,1
17669547254971552136,-2,low,1
1310425134623043080,-3,high,1
1669503147472753224,-3,high,2
16045768044381805192,-1,low,1
15834063730389584392,-1,low,1
10650911325892460488,-1,low,1
1859280160809098248,0,low,1
15046089193646153672,0,low,1
3535447746385287496,-1,low,1
2977825256511117512,-1,low,1
13826645003298495112,-1,low,2
6353073509112859272,-1,low,3
4120594318260917000,-102,exact,1
8469409888605264648,-101,low,1
5456797040279288520,-100,low,1
12239851187065100040,-102,low,1
4981596261780753416,-102,low,1
4991196475612190920,-101,low,1
16274943689681016584,-102,low,1
10902147265224718600,-102,exact,2
6952865135070015112,-2,exact,1
2752399146247862152,-1,low,1
1089584525142386184,0,low,1
6739801943941286856,-1,low,1
2141564980065424648,-2,low,1
16560967022010762888,-3,exact,1
4486923287420140808,-2,low,1
823118386977334856,-3,exact,2
15200480052449182216,-2,exact,1
123253278025634248,-1,low,1
14340889902609910280,-1,low,1
17201720910499292104,-2,low,1
7088143801411642952,-3,high,1
10323648516351374920,-3,high,2
1199154721231693576,-2,exact,1
6172597343462699208,-1,low,1
14006013338265405704,-2,low,1
6232359936159165128,-2,low,1
12499506368600919560,-2,low,1
4822267041993957256,-3,high,1
15122393394373961608,-3,high,2
5488606272892019656,-2,exact,1
13458018313395157256,-1,low,1
4262983020203855816,-2,low,1
6354247208043025416,-1,low,1
14673493929403936576,-2,low,1
15504524239434787264,-3,high,1
4907384685269717440,-3,high,2
10256430744400631552,-1,low,1
7324744673656563456,-1,low,1
17804532301540872128,0,low,1
10669482271094215680,1,low,1
13441447509671197632,-1,low,1
13604404783788265792,-1,low,1
9303084134196046208,-1,low,1
9340201354756566912,-1,low,2
7374562238762827648,-1,low,3
5611259346025700352,-103,exact,1
16647365440423574528,-103,low,1
10619465715246663104,-102,low,1
14623294152338273280,-102,low,1
12172233767471314496,-104,exact,1
8194928841071993728,-104,low,1
4023721254740278848,-104,low,1
13343673628946913344,-104,exact,2
18049038911223057664,-2,exact,1
7030000850906556992,-1,low,1
4652263496419571072,-1,low,1
4570820699013612544,-2,low,1
1444290487751976320,-4,exact,1
7527325496101468224,-4,low,1
4021616221608302464,-3,low,1
6682822418749927808,-4,exact,2
7359636308761182400,-2,exact,1
2535410536852838144,-2,low,1
2626690746439154880,0,low,1
11730627090795495168,-2,low,1
7925375721621601408,-4,high,1
12144834846125966464,-4,high,2
6203327881517148736,-1,low,1
4342887388653467712,0,low,1
6020088013417045376,-1,low,1
13527428139581489408,-1,low,1
12467505231681443264,-1,low,1
9228964073983919360,-1,low,1
719275859793759936,-1,low,1
13350698364145279168,-1,low,2
6813822543935320256,-1,low,3
3413233815502560832,-103,exact,1
12532116224518854208,-102,low,1
15687088815525277568,-103,low,1
10936171376433085888,-104,exact,1
14687173148171978752,-102,low,1
13393583970685179072,-104,low,1
17104435172348108160,-104,low,1
13184382535135652736,-104,exact,2
13808073989130014912,-2,exact,1
15651890589001269888,0,low,1
5461498933355892800,-2,low,1
9304047946481168320,-4,exact,1
11109434788300319176,-4,low,1
4114491726610699016,-3,low,1
16805805649202804616,-4,low,1
12870522574704083336,-4,exact,2
13982802323836083912,-2,exact,1
3811147718402409480,-1,low,1
11635722892335595208,-1,low,1
9688200533769903432,-4,high,1
4829247235118572872,-4,high,2
15551873019407355912,-2,exact,1
1416391916750879688,-2,low,1
14211298800413871880,-2,low,1
10967260574468947912,-2,low,1
8760601803972325384,-2,low,1
1074853943165376136,-3,exact,1
7507946526345375560,-4,high,1
9595841553485152072,-4,high,2
1319160068285561992,-1,low,1
185800035025062792,-1,low,1
17722182924874251136,-1,low,1
13929102950586453056,-1,low,1
7718001357460740032,-1,low,1
16005367780380034504,-1,low,1
889407849100621440,-1,low,1
11161766701330560192,-1,low,2
9020205655298139328,-1,low,3
989845894760231488,-101,exact,1
7956751286288161088,-100,low,1
11506604036160520064,-101,low,1
14466255973039349184,-102,exact,1
124083885261530112,-101,low,1
4492458099633896384,-101,low,1
17878698251798984960,-102,low,1
15965790726691088128,-102,exact,2
14577593633827976384,-1,low,1
6898080415844724352,-1,low,1
3279845821857350400,-3,exact,1
7343416009719424128,-4,exact,1
12459774513822066496,-3,low,1
5191180948639864960,-3,low,1
3126705899254764096,-4,low,1
1074193405257911360,-4,exact,2
16772124091959899008,-1,low,1
18369819781480306176,-2,exact,1
17848509272156782784,-1,low,1
5909648825239436096,-4,high,1
10913562766621934400,-4,high,2
3317338314043835008,-1,low,1
14432263444739000576,-2,exact,1
15453955071192296064,-3,exact,1
6684556025824496704,-2,low,1
11440582383579209088,-3,low,1
15876685557927809344,-3,low,1
11557289125214122112,-4,high,1
3698044362553247872,-4,high,2
531346882052662848,-1,low,1
3313058390297872320,-2,exact,1
18384061948017872448,-3,exact,1
7808906110974558656,-4,high,1
12189352430816295360,-4,high,2
9192037369978908416,-1,low,1
3934463983788479296,0,low,1
11725052709699101888,-1,low,1
10791164607749545216,-1,low,1
8882125604063119040,-1,low,1
2712469125124108352,-1,low,1
2516629124014790592,-1,low,1
12996716509593900416,-1,low,2
6022762011385398656,-1,low,3
2065900783749690432,-101,exact,1
12550700089426109312,-101,low,1
469635842000204160,-100,low,1
13389131038668137856,-101,low,1
12445823729065794432,-102,exact,1
17139328588700202752,-102,low,1
13387176729928343744,-102,low,1
1226089819448839296,-102,exact,2
14779809382699787136,-1,low,1
11776857395268434112,-1,low,1
4140892898339316480,-2,exact,1
1083495109185992320,-3,exact,1
8887123498988168512,-4,exact,1
8575752556298300800,-4,low,1
1232630177019555392,-3,low,1
13763929028339129344,-4,exact,2
1933460960458708736,-1,low,1
16491945371717846208,-3,exact,1
9414677770912470848,-2,low,1
1532607967334925440,-3,low,1
9692832306060884800,-4,high,1
7753238386079165248,-4,high,2
3029046437978786368,-1,low,1
2625444246081337216,-3,exact,1
8667228712811024384,-3,low,1
6749989314021095360,-2,low,1
10577497133164813824,-4,high,1
9209864548052094464,-4,high,2
2468627856387707136,-1,low,1
16195414193540187840,-3,exact,1
10605185746271504896,-3,low,1
7602613384264318400,-3,low,1
17867226253478307464,-2,low,1
16610427829375057928,-4,high,1
8481882157934573576,-4,high,2
13833109544999157448,-1,low,1
9328100466070984840,-1,low,1
9589581472787923464,-1,low,1
113339041240473032,-1,low,1
13425744706855926344,-2,exact,1
6481356339191405704,-1,low,1
12784241030511156744,-1,low,1
12221056225866930760,-2,exact,2
5032873990789263560,-1,low,1
14445228214056258248,-1,low,1
1371959857813257480,0,low,1
2861443913269349064,-1,low,1
4413829299502049288,-1,low,1
17846503339575120072,-1,low,1
2448416177054954248,-1,low,1
10690542084815539464,-1,low,2
8328516422722379016,-1,low,3
16511768105985154888,-1,exact,4
1611626757561721544,97,exact,1
17753141405007868424,1,exact,1
1503672149135384456,-2,high,1
17239560047825190792,-2,high,2
8584644691460730440,196,exact,1
13862475077181819592,1,exact,1
14472996524548338632,-3,high,1
3392005765198652360,-3,high,2
14370832193318778824,1000000,exact,2
1715973282078600136,1000000,high,2
1695782570211304392,1000000,high,2
2184861590149261768,1000000,high,2
3398150127902986760,197,high,1
3076270974048661448,197,high,2
2026361964951531976,1000000,exact,3
9126265477623842568,0,exact,1
3149612785377676872,2,low,1
2526134762246862664,-1,high,1
274299860661528904,-1,high,2
8046989526997414536,2,exact,1
15747317123587209800,0,exact,1
15935190700864582856,-1,high,1
2793374023245501640,-1,high,2
17613429864705714888,1000000,low,2
7984705163380816584,1000000,low,3
14696631978619384968,-2,high,1
16948396150423497352,-2,high,2
13926269876469419912,-3,high,1
2777795486084128648,-3,high,2
410715628276666888,-2,high,1
16319810701368836616,-2,high,2
2778046138232286600,-101,high,1
13926573515629116808,-101,high,2
3217616579317406920,-200,high,1
13805485332488987848,-200,high,2
2404395622741847688,-101,high,1
13546272677962464904,-101,high,2
14871837444844628488,-2,high,1
3855719001869978120,-2,high,2
1531897235308614664,-2,high,3
10367922158553334792,-2,high,4
16603049037645927816,97,exact,1
14448599502065812488,-2,high,1
10631776912866766856,-2,high,2
14354844089725026312,1000000,exact,2
3358451300083084744,196,high,1
3099081303262121992,196,high,2
8774773263811867656,1000000,high,2
17411552213480797192,1000000,high,2
18388084834108011208,197,high,1
18065664424787152648,197,high,2
6410771439793831752,1000000,high,2
13763090108873410888,1000000,exact,3
15119113286673770760,-2,high,1
17498773122472818952,-2,high,2
15611975888459848712,-2,high,1
4566750864463121416,-2,high,2
2044575139853746568,-3,high,1
18129082709845692808,-3,high,2
7803174306540880840,-200,high,1
7588184132310712200,-200,high,2
116282713430102024,-101,high,1
16597352798326194184,-101,high,2
9022766179656873864,-2,high,1
2756020990390600584,-2,high,2
520326615954165704,-101,high,1
11356024794196811720,-101,high,2
12122656483130194376,-2,high,3
3646919510747752904,-2,high,4
15355482764299873864,98,exact,1
837661996286988744,-1,high,1
5807371180870231496,-1,high,2
8619090259679219272,-101,high,1
10400379448022081096,-101,high,2
279028750991197768,1000000,exact,2
413525002619591560,198,high,1
10301753752479304,198,high,2
16777891525683546248,197,high,1
17099799295831274824,197,high,2
16412079234971759496,198,high,1
16598808850423254600,198,high,2
18377719698616265224,1000000,high,2
14529966911195132936,1000000,exact,3
15793944227740167752,-2,high,1
2186732160224187976,-2,high,2
9175386326382741832,-1,high,1
10997015881037486408,-1,high,2
15117314774768412424,-200,high,1
15334661360216988488,-200,high,2
9434388560049735880,-1,high,1
11665570395061688520,-1,high,2
8257679706435507016,-2,high,1
10759540537911329608,-2,high,2
4994187700920471240,-1,high,1
2181711671916427976,-1,high,2
7066023157477361288,-98,high,1
4109423523066606216,-98,high,2
12927931465769175176,-1,high,3
16744710349384580232,-1,high,4
3283370406627992072,98,exact,1
7017441271926505032,-2,high,1
7276495416382768008,-2,high,2
3478538570899305352,1000000,exact,2
17980679174332551304,1000000,high,2
13067530421136219464,197,high,1
12736331485678117000,197,high,2
16189823410653982024,198,high,1
16515954591792992392,198,high,2
1411912648252953224,1000000,high,2
2513721700455639368,198,high,1
2844923931159270536,198,high,2
13874675787572404872,1000000,exact,3
15681535906990749128,-2,high,1
3799581549476505032,-2,high,2
12043875327076480968,-2,high,1
4678336358210119624,-2,high,2
12106377111551797576,-101,high,1
5749626929659672904,-101,high,2
4077188622128124360,-2,high,1
16095213739915248072,-2,high,2
9192451168966995328,-1,high,1
6868558746158691200,-1,high,2
5173101295322696704,-99,high,1
15346902763914310656,-99,high,2
10080356476570227840,-1,high,1
7421453167136425088,-1,high,2
3568144530774481536,-1,high,3
15897225170248223360,-1,high,4
5274006192586791936,98,exact,1
12087970175568476544,-1,high,1
18215104050458643840,-1,high,2
2309930003415426304,-100,high,1
14777532493410891008,-100,high,2
15420620658066955200,197,exact,1
11438187776948533120,-2,high,1
14246169139853968256,-2,high,2
5643672025738536512,198,exact,1
17763261982381794304,-1,high,1
12505331631936688128,-1,high,2
8891425308781865088,-99,high,1
16741316659731255424,-99,high,2
10509000913366849088,198,exact,1
15626879147682179584,0,exact,1
5096756396851702976,0,low,1
12316359404400601856,1,low,1
7397351760733410944,0,low,1
17696147798581620224,0,low,1
17500183569836132736,0,low,1
12637450578772262848,0,exact,2
16795067015872201728,199,exact,1
9914061966248716800,0,high,1
15176504713755270656,0,high,2
4725161759639257088,0,exact,3
17723552486702759872,0,low,1
8807690295644289920,0,low,1
4013781974102044992,1,low,1
8469214689792384640,0,low,1
13586162641234173248,0,low,1
6725460192553425856,-1,high,1
9049281972361971136,-1,high,2
299053422622030784,0,low,1
1047445506392761216,0,low,1
13436255102090762496,0,low,1
16695138986187712,-1,high,1
14216977730421007296,-1,high,2
15986335907061332800,-2,high,1
9715051349412794176,-2,high,2
1482088893041543616,-1,high,1
5735751436614024640,-1,high,2
711970200834083136,-99,high,1
11155636010814091584,-99,high,2
15653395006597684928,0,low,1
8411378996127295936,2,low,1
9746254030514474176,1,low,1
3902838590808410304,0,low,1
16556139508840174272,0,low,1
6642712017876752256,-2,high,1
14307796706530625408,-2,high,2
14297200174925162240,0,low,1
4998988648698289216,2,low,1
16419084538484137728,1,low,1
1765704181286693632,-1,high,1
9376825066899372800,-1,high,2
13224199091034873088,-1,high,3
3253267082932735232,-1,high,4
8024283670278377664,98,exact,1
7606003267632857856,-1,high,1
3640570790168770304,-1,high,2
15358182351028928,197,exact,1
12237795036817970240,2,exact,1
731000036757249920,-2,high,1
17421099790959689600,-2,high,2
2041132316423225344,-100,high,1
15646638492562716672,-100,high,2
